ID,orig_ID,sentence_id,sentence
f2725243a6af06bc_2,f2725243a6af06bc,2,"The fluorescent lights buzzed softly, and the hum of conversation and the clinking of shopping baskets filled the air."
f2725243a6af06bc_3,f2725243a6af06bc,3,"I passed rows of canned goods, then moved to the fresh produce section, where the scent of ripe berries and leafy greens lingered."
f2725243a6af06bc_4,f2725243a6af06bc,4,"I grabbed a bag of apples and a carton of orange juice, then headed to the dairy aisle."
f2725243a6af06bc_5,f2725243a6af06bc,5,"I picked up a block of cheese and a loaf of bread, checking the expiration dates."
f2725243a6af06bc_6,f2725243a6af06bc,6,"As I moved toward the checkout, I saw a display of candy bars and paused, considering whether to grab one."
f2725243a6af06bc_7,f2725243a6af06bc,7,"I shook my head and continued, pushing my cart toward the exit."
f2725243a6af06bc_8,f2725243a6af06bc,8,I don’t know.
1546ae3424c8d381_1,1546ae3424c8d381,1,"I was walkin’ through the aisles of the supermarket, makin’ my way to the produce section."
1546ae3424c8d381_2,1546ae3424c8d381,2,"The lights hummed softly, and the smell of fresh bread wafted from the bakery counter."
1546ae3424c8d381_3,1546ae3424c8d381,3,"I grabbed a carton of eggs and a loaf of bread, then headed to the dairy section."
1546ae3424c8d381_4,1546ae3424c8d381,4,"The fridge door opened with a soft *thunk*, and I picked up a carton of milk."
1546ae3424c8d381_5,1546ae3424c8d381,5,"I paused at the snack aisle, checkin’ the labels on the cereal boxes before pickin’ up a box of oats."
1546ae3424c8d381_6,1546ae3424c8d381,6,"Then I moved to the canned goods, grabbed a few beans and a soup, and headed to the checkout."
1546ae3424c8d381_7,1546ae3424c8d381,7,"The cashier was friendly, and I paid with my debit card."
1546ae3424c8d381_8,1546ae3424c8d381,8,"As I left, I waved to the store manager, who was moppin’ the floor near the entrance."
1546ae3424c8d381_9,1546ae3424c8d381,9,"It was a quiet, normal day at the supermarket."
0ecbe41a18307025_1,0ecbe41a18307025,1,"I was walking through the aisles of a busy supermarket, the hum of conversation and the clink of shopping carts filling the air."
0ecbe41a18307025_2,0ecbe41a18307025,2,"I grabbed a cart and headed to the produce section, where I picked up a bunch of bananas and a few apples."
0ecbe41a18307025_3,0ecbe41a18307025,3,"Then I moved to the dairy aisle, grabbed a carton of milk and a pack of cheese."
0ecbe41a18307025_4,0ecbe41a18307025,4,I stopped at the snack section to pick up some chips and a bag of nuts.
0ecbe41a18307025_5,0ecbe41a18307025,5,"As I walked, I noticed a display of seasonal fruit and a few items on sale."
0ecbe41a18307025_6,0ecbe41a18307025,6,I added a few of those to my cart before heading to the checkout.
0ecbe41a18307025_7,0ecbe41a18307025,7,"The cashier scanned my items quickly, and I paid with my card."
0ecbe41a18307025_8,0ecbe41a18307025,8,I left the store with a full cart and a sense of accomplishment.
0ecbe41a18307025_9,0ecbe41a18307025,9,I don’t know.
b526db8602d047e0_1,b526db8602d047e0,1,"I was walking through the aisles of a well-lit supermarket, the hum of conversation and the clinking of shopping carts filling the air."
b526db8602d047e0_2,b526db8602d047e0,2,"I grabbed a cart and headed to the produce section, where fresh fruits and vegetables were neatly arranged."
b526db8602d047e0_3,b526db8602d047e0,3,I picked up a basket of apples and a few bananas.
b526db8602d047e0_4,b526db8602d047e0,4,"Then I moved to the dairy aisle, where I grabbed a carton of milk and a block of cheese."
b526db8602d047e0_5,b526db8602d047e0,5,I stopped at the snack section to pick up some crackers and a bag of chips.
b526db8602d047e0_6,b526db8602d047e0,6,"As I walked, I noticed a display of cereal and a coupon for a discount."
b526db8602d047e0_7,b526db8602d047e0,7,I added a box of cereal to my cart.
b526db8602d047e0_8,b526db8602d047e0,8,"I checked the total in my mind, then headed to the checkout, where a cashier scanned my items."
b526db8602d047e0_9,b526db8602d047e0,9,"I paid and took my groceries, ready to go home."
b526db8602d047e0_10,b526db8602d047e0,10,I don’t know.
fe8b444021990a84_1,fe8b444021990a84,1,"I was in a quiet supermarket in the early afternoon, the hum of refrigerators and the occasional clink of bottles in the distance."
fe8b444021990a84_2,fe8b444021990a84,2,"I moved slowly through the aisles, grabbing a carton of milk, a loaf of bread, and a few vegetables."
fe8b444021990a84_3,fe8b444021990a84,3,"The fluorescent lights buzzed softly, and the smell of fresh produce and baked goods filled the air."
fe8b444021990a84_4,fe8b444021990a84,4,I passed a display of colorful candies and a section with neatly arranged canned goods.
fe8b444021990a84_5,fe8b444021990a84,5,"A mother was helping her child pick out a fruit, and a few people were waiting in line at the checkout."
fe8b444021990a84_6,fe8b444021990a84,6,I stopped at the dairy section to check the expiration dates before placing the items in my cart.
fe8b444021990a84_7,fe8b444021990a84,7,I don’t know.
0835eb078a2fa15e_1,0835eb078a2fa15e,1,"I was in the supermarket, walking down the aisles, looking for cereal."
0835eb078a2fa15e_2,0835eb078a2fa15e,2,"The place was quiet, with the usual hum of people talking and the soft clink of shopping carts."
0835eb078a2fa15e_3,0835eb078a2fa15e,3,"I passed the dairy section, then the fruits and vegetables, where a woman was picking apples."
0835eb078a2fa15e_4,0835eb078a2fa15e,4,I grabbed a carton of milk and a loaf of bread from the shelf.
0835eb078a2fa15e_5,0835eb078a2fa15e,5,"I stopped at the cereal aisle, picked up a box, and put it in my cart."
0835eb078a2fa15e_6,0835eb078a2fa15e,6,"I noticed a coupon for a discount on coffee, so I grabbed a bag."
0835eb078a2fa15e_7,0835eb078a2fa15e,7,"I moved to the checkout, where a cashier scanned my items."
0835eb078a2fa15e_8,0835eb078a2fa15e,8,"I paid and left, the bag of cereal in my hand, ready for the evening."
4895af4c0bf521f3_1,4895af4c0bf521f3,1,"I was in a quiet section of the supermarket, browsing the canned goods aisle."
4895af4c0bf521f3_2,4895af4c0bf521f3,2,"The fluorescent lights buzzed softly, and the hum of conversation from nearby aisles blended with the occasional clink of cans."
4895af4c0bf521f3_3,4895af4c0bf521f3,3,"I grabbed a few items from the shelf, checking the expiration dates and comparing prices on the labels."
4895af4c0bf521f3_4,4895af4c0bf521f3,4,The air smelled faintly of baked goods from the nearby bakery section.
4895af4c0bf521f3_5,4895af4c0bf521f3,5,"I moved to the dairy aisle next, where the cool temperature felt refreshing."
4895af4c0bf521f3_6,4895af4c0bf521f3,6,"I picked up a carton of milk and a package of cheese, then headed to the checkout."
4895af4c0bf521f3_7,4895af4c0bf521f3,7,"The cashier scanned each item with a practiced smile, and I paid with my card."
4895af4c0bf521f3_8,4895af4c0bf521f3,8,"As I left, I waved to the store manager, who was restocking shelves nearby."
4895af4c0bf521f3_9,4895af4c0bf521f3,9,I don’t know.
2cf1ee89fb0f8648_1,2cf1ee89fb0f8648,1,"I was in a quiet supermarket in the early afternoon, the fluorescent lights buzzing softly."
2cf1ee89fb0f8648_2,2cf1ee89fb0f8648,2,"The aisles were filled with people browsing, some holding shopping carts, others looking at products on display."
2cf1ee89fb0f8648_3,2cf1ee89fb0f8648,3,"I grabbed a cart and headed to the produce section, where the fruits and vegetables were neatly arranged."
2cf1ee89fb0f8648_4,2cf1ee89fb0f8648,4,I picked up a few apples and a bag of spinach.
2cf1ee89fb0f8648_5,2cf1ee89fb0f8648,5,"Then I moved to the dairy aisle, where I grabbed a carton of milk and a block of cheese."
2cf1ee89fb0f8648_6,2cf1ee89fb0f8648,6,I stopped at the snack section to pick up some cookies and a bag of chips.
2cf1ee89fb0f8648_7,2cf1ee89fb0f8648,7,"As I walked toward the checkout, I saw a couple of people waiting in line, and I joined them, keeping an eye on my cart."
2cf1ee89fb0f8648_8,2cf1ee89fb0f8648,8,I don’t know.
9b0e7c4a3bc187b0_1,9b0e7c4a3bc187b0,1,"I was in a busy supermarket, walking down the aisle with a cart."
9b0e7c4a3bc187b0_2,9b0e7c4a3bc187b0,2,"The fluorescent lights hummed softly, and the smell of fresh produce and baked goods filled the air."
9b0e7c4a3bc187b0_3,9b0e7c4a3bc187b0,3,"I paused at the dairy section, grabbed a carton of milk, and moved on."
9b0e7c4a3bc187b0_4,9b0e7c4a3bc187b0,4,"The shelves were neatly arranged, with products labeled clearly."
9b0e7c4a3bc187b0_5,9b0e7c4a3bc187b0,5,"I picked up a loaf of bread and a pack of cheese, then headed to the snack aisle."
9b0e7c4a3bc187b0_6,9b0e7c4a3bc187b0,6,I grabbed some chips and a bag of pretzels.
9b0e7c4a3bc187b0_7,9b0e7c4a3bc187b0,7,"As I walked, I noticed a display of seasonal fruit—apples, oranges, and grapes."
9b0e7c4a3bc187b0_8,9b0e7c4a3bc187b0,8,I added a few of those to my cart.
9b0e7c4a3bc187b0_9,9b0e7c4a3bc187b0,9,"The checkout line was short, and I paid with a card."
9b0e7c4a3bc187b0_10,9b0e7c4a3bc187b0,10,"I took my bag and left, feeling satisfied with my purchase."
9b0e7c4a3bc187b0_11,9b0e7c4a3bc187b0,11,"It was a typical, quiet morning in a familiar place."
06d3243ea49f003d_1,06d3243ea49f003d,1,"I was in a supermarket, walking down the aisles, looking for cereal."
06d3243ea49f003d_2,06d3243ea49f003d,2,"The fluorescent lights hummed softly, and the smell of fresh produce and baked goods filled the air."
06d3243ea49f003d_3,06d3243ea49f003d,3,"I grabbed a cart and started with the breakfast section, then moved to the dairy aisle, where I picked up a carton of milk."
06d3243ea49f003d_4,06d3243ea49f003d,4,"I paused at the snack section, grabbed a bag of chips, and then headed to the frozen foods, where I found a frozen pizza."
06d3243ea49f003d_5,06d3243ea49f003d,5,"I placed everything in the cart and continued to the checkout, where I paid and grabbed a bag of oranges from the produce section before leaving."
06d3243ea49f003d_6,06d3243ea49f003d,6,"The store felt familiar, and the routine was comforting, even if I wasn’t really there."
6874bddcd286e933_1,6874bddcd286e933,1,"I was in a quiet supermarket in the early afternoon, the kind with fluorescent lights and the faint hum of refrigerators."
6874bddcd286e933_2,6874bddcd286e933,2,"The aisles were lined with neatly arranged shelves, and the smell of fresh produce and baked goods lingered in the air."
6874bddcd286e933_3,6874bddcd286e933,3,"I moved slowly, grabbing a carton of milk, a loaf of bread, and a bag of apples."
6874bddcd286e933_4,6874bddcd286e933,4,"The cashier at the end of the aisle was efficient, scanning items with a quick beep."
6874bddcd286e933_5,6874bddcd286e933,5,"I paid with a card, and as I left, I passed a display of colorful candies that made me pause for a moment."
6874bddcd286e933_6,6874bddcd286e933,6,"The parking lot was mostly empty, and the sun was beginning to set, casting a warm glow through the windows."
6874bddcd286e933_7,6874bddcd286e933,7,"It was a simple, familiar routine, one that felt comforting and routine."
e923a74326b19c11_1,e923a74326b19c11,1,"I was in a supermarket, walking down the aisles, looking for cereal."
e923a74326b19c11_2,e923a74326b19c11,2,"The store was quiet, with the soft hum of the fluorescent lights and the occasional clink of a cart wheel."
e923a74326b19c11_3,e923a74326b19c11,3,"I grabbed a cart and started with the breakfast section, then moved to the dairy aisle, where I picked up a carton of milk."
e923a74326b19c11_4,e923a74326b19c11,4,"I stopped at the produce section, picked up a few apples, and then headed to the snacks."
e923a74326b19c11_5,e923a74326b19c11,5,"I grabbed a bag of chips and a candy bar, then went to the checkout."
e923a74326b19c11_6,e923a74326b19c11,6,"The cashier was friendly, and I paid with my card."
e923a74326b19c11_7,e923a74326b19c11,7,"I put everything in my basket and left, feeling satisfied with my small shopping trip."
e923a74326b19c11_8,e923a74326b19c11,8,I don’t know.
defd4cd3b12a58df_1,defd4cd3b12a58df,1,"I was in a supermarket, walking down the aisle with a cart, looking for cereal."
defd4cd3b12a58df_2,defd4cd3b12a58df,2,"The fluorescent lights buzzed softly, and the hum of conversation and clinking of shopping bags filled the air."
defd4cd3b12a58df_3,defd4cd3b12a58df,3,"I passed rows of canned goods, then moved to the snack section, where I grabbed a bag of chips and put it in my cart."
defd4cd3b12a58df_4,defd4cd3b12a58df,4,"I noticed a promotion on a box of cookies, so I added that too."
defd4cd3b12a58df_5,defd4cd3b12a58df,5,"The smell of fresh bread wafted from the bakery section, and I stopped to look at a loaf."
defd4cd3b12a58df_6,defd4cd3b12a58df,6,I picked up a loaf of whole grain bread and put it in the cart.
defd4cd3b12a58df_7,defd4cd3b12a58df,7,"I kept moving, checking the prices on items, making sure I wasn’t overspending."
defd4cd3b12a58df_8,defd4cd3b12a58df,8,I grabbed a bottle of water and a few fruits before heading to the checkout.
defd4cd3b12a58df_9,defd4cd3b12a58df,9,"The experience felt normal, routine, but familiar."
7ce41d53535f173f_1,7ce41d53535f173f,1,"I was in a supermarket, walking down the aisle with a shopping cart."
7ce41d53535f173f_2,7ce41d53535f173f,2,"The fluorescent lights buzzed softly, and the hum of conversation and the clink of plastic bottles filled the air."
7ce41d53535f173f_3,7ce41d53535f173f,3,"I grabbed a loaf of bread from the shelf, then moved to the dairy section, where I picked up a carton of milk."
7ce41d53535f173f_4,7ce41d53535f173f,4,"The smell of fresh produce wafted from the next aisle, and I paused to look at the ripe tomatoes and green peppers."
7ce41d53535f173f_5,7ce41d53535f173f,5,"I added a few items to my cart before heading to the snack aisle, where I grabbed a bag of chips."
7ce41d53535f173f_6,7ce41d53535f173f,6,"I checked the expiration dates on everything, making sure they were still good."
7ce41d53535f173f_7,7ce41d53535f173f,7,"As I approached the checkout, I realized I had forgotten my wallet, so I turned back to the entrance, hoping I’d remember where I left it."
7ce41d53535f173f_8,7ce41d53535f173f,8,I don’t know.
8294dbafc136dedf_1,8294dbafc136dedf,1,"I was in the grocery store, walking down the aisle with a cart, looking for cereal."
8294dbafc136dedf_2,8294dbafc136dedf,2,"The fluorescent lights hummed softly, and the smell of fresh produce and baked goods lingered in the air."
